Exposure,VehValue,VehAge,VehBody,Gender,DrivAge,ClaimOcc,ClaimNb,ClaimAmount,policy
0.5475701574,1.16,oldest cars,Station wagon,Female,older work. people,1,1,3978.0299988,P2978
0.0027378508,1.07,old cars,Sedan,Female,older work. people,1,1,14343.269989,P2979
0.34770705,4.22,young cars,Station wagon,Male,working people,1,1,353.76999998,P2980
0.0246406571,1.06,old cars,Hatchback,Male,older work. people,1,1,200,P2981
0.3586584531,0.88,old cars,Sedan,Female,older work. people,1,1,507.32999992,P2982
0.4517453799,1.33,young cars,Hatchback,Female,working people,1,1,5088.3999939,P2983
0.1587953457,3.86,youngest cars,Utility,Female,older work. people,1,1,367.72999954,P2984
0.3586584531,2.75,youngest cars,Station wagon,Female,older work. people,1,1,200,P2985
0.5639972621,1.428,youngest cars,Hatchback,Female,youngest people,1,1,4491.893631,P2986
0.424366872,2.04,youngest cars,Hatchback,Female,working people,1,1,200,P2987
0.6160164271,1.21,young cars,Hatchback,Female,working people,1,1,1032.8799992,P2988
0.34770705,3.52,young cars,Station wagon,Male,older work. people,1,1,353.76999998,P2989
0.6406570842,2.66,old cars,Truck,Male,youngest people,1,1,9021.4199829,P2990
0.9719370294,1.09,old cars,Sedan,Male,young people,1,1,390,P2991
0.3504449008,3.22,youngest cars,Sedan,Female,older work. people,1,2,834.98999953,P2992
0.5776865161,1,old cars,Sedan,Male,oldest people,1,1,353.76999998,P2993
0.6516084873,2.14,young cars,Sedan,Female,older work. people,1,1,465.92999935,P2994
0.6516084873,1.6,young cars,Sedan,Female,older work. people,1,1,200,P2995
0.9719370294,3.59,young cars,Station wagon,Male,young people,1,1,4163.5599976,P2996
0.4654346338,5.6,young cars,Station wagon,Male,youngest people,1,1,408.94999981,P2997
0.424366872,2.49,youngest cars,Sedan,Male,working people,1,1,200,P2998
0.4271047228,2.89,young cars,Station wagon,Female,older work. people,1,1,1082.1799984,P2999
0.9719370294,1.57,young cars,Hatchback,Male,old people,1,1,440.27999878,P3000
0.3285420945,1,old cars,Hatchback,Male,older work. people,1,1,2034.5454597,P3001
0.6406570842,1.81,young cars,Hatchback,Male,young people,1,1,532.92999935,P3002
0.6406570842,1.83,old cars,Sedan,Female,young people,1,1,1115.6799984,P3003
0.6406570842,1.15,oldest cars,Hatchback,Male,older work. people,1,1,215.3999939,P3004
0.6406570842,3.75,young cars,Truck,Male,working people,1,1,389.94999981,P3005
0.6214921287,1.87,youngest cars,Sedan,Female,working people,1,1,200,P3006
0.9664613279,1.89,young cars,Sedan,Female,working people,1,2,3683.859993,P3007
0.5749486653,1.56,old cars,Sedan,Female,old people,1,1,1096.6799984,P3008
0.6214921287,1.5643,youngest cars,Hatchback,Male,young people,1,1,200,P3009
0.6214921287,1.26,young cars,Hatchback,Female,young people,1,1,369.14999962,P3010
0.5311430527,1.37,youngest cars,Hatchback,Female,older work. people,1,1,200,P3011
0.7885010267,0.76,oldest cars,Panel van,Female,older work. people,1,1,694.64999962,P3012
0.9664613279,1.07,old cars,Hatchback,Female,working people,1,1,1126.2399998,P3013
0.0547570157,0.5,oldest cars,Sedan,Female,old people,1,1,2172.1599998,P3014
0.9883641342,1.52,oldest cars,Station wagon,Male,older work. people,1,1,309.77000046,P3015
0.5776865161,4.79,young cars,Station wagon,Male,older work. people,1,1,345,P3016
0.8788501027,1.19,old cars,Sedan,Female,working people,1,1,1184.4099998,P3017
0.2737850787,0.29,oldest cars,Sedan,Male,older work. people,1,1,3081.6299896,P3018
0.9445585216,9.5,old cars,Sedan,Female,working people,1,1,3613.6499939,P3019
0.6488706365,2.02,youngest cars,Sedan,Female,oldest people,1,1,2226.7699966,P3020
0.9691991786,2.02,youngest cars,Hatchback,Male,older work. people,1,1,619.41999912000006,P3021
0.6187542779,2.95,old cars,Station wagon,Male,young people,1,1,369.14999962,P3022
0.4216290212,1.14,young cars,Hatchback,Female,young people,1,1,411.4199996,P3023
0.6187542779,3.02,young cars,Truck,Male,old people,1,1,619.45999908,P3024
0.6187542779,0.8,old cars,Hatchback,Female,working people,1,1,6224.0399933,P3025
0.3504449008,3.66,old cars,Station wagon,Male,working people,1,1,381.81999969,P3026
0.5941136208,1.6,youngest cars,Sedan,Male,old people,1,1,308.81999969,P3027
0.9691991786,2.86,youngest cars,Station wagon,Male,young people,1,1,3393.0099945,P3028
0.8980150582,1.23,young cars,Hatchback,Male,working people,1,1,353.76999998,P3029
0.6516084873,1.7,oldest cars,Motorized caravan,Male,older work. people,1,2,890.40000057,P3030
0.9691991786,1.43,oldest cars,Coupe,Male,oldest people,1,1,1057.4599991,P3031
0.9691991786,1.65,oldest cars,Utility,Male,young people,1,1,1509.0099983,P3032
0.5722108145,1.87,youngest cars,Sedan,Female,youngest people,1,1,630.40000153,P3033
0.3915126626,1.85,old cars,Station wagon,Male,young people,1,1,500.59999847,P3034
0.9691991786,2.9,old cars,Station wagon,Female,young people,1,1,877.62999916,P3035
0.5804243669,1.91,oldest cars,Station wagon,Female,older work. people,1,1,200,P3036
0.9993155373,3.79,young cars,Station wagon,Male,oldest people,1,1,353.76999998,P3037
0.18617385350000001,1.92,young cars,Sedan,Female,old people,1,1,373.13999987,P3038
0.7227926078,1.77,young cars,Hatchback,Male,oldest people,1,1,389.94999981,P3039
0.3504449008,1.13,young cars,Hatchback,Male,older work. people,1,1,200,P3040
0.9993155373,1.44,oldest cars,Truck,Female,working people,1,1,14408.939972,P3041
0.9664613278,0.46,oldest cars,Sedan,Female,working people,1,1,353.76999998,P3042
0.34770705,0.46,oldest cars,Hatchback,Female,young people,1,1,200,P3043
0.9664613279,1.74,young cars,Hatchback,Male,old people,1,1,2237.2999992,P3044
0.720054757,2.35,youngest cars,Sedan,Female,oldest people,1,1,2032.1499977,P3045
0.720054757,0.45,oldest cars,Hatchback,Male,oldest people,1,1,3000.7436295,P3046
0.720054757,4.25,young cars,Station wagon,Female,older work. people,1,1,663.64999962,P3047
0.7145790554,1.84,young cars,Hatchback,Female,young people,1,1,3184.8999939,P3048
0.720054757,2.16,old cars,Sedan,Male,older work. people,1,1,3187.3999939,P3049
0.5503080082,0.58,oldest cars,Sedan,Female,old people,1,1,4916.6799927,P3050
0.720054757,1.84,young cars,Hatchback,Female,oldest people,1,1,1086.4799995,P3051
0.7145790554,1.74,young cars,Sedan,Male,youngest people,1,1,1503.0199966,P3052
0.720054757,1.93,young cars,Sedan,Male,oldest people,1,1,353.76999998,P3053
0.3778234086,2.74,young cars,Utility,Male,working people,1,1,893.46999931,P3054
0.7145790554,1.62,young cars,Sedan,Male,oldest people,1,1,574.57999992,P3055
0.2737850787,0.27,oldest cars,Hatchback,Female,old people,1,1,1951.0399971,P3056
0.7145790554,0.7,oldest cars,Station wagon,Female,older work. people,1,2,11117.239971,P3057
0.720054757,1.05,old cars,Station wagon,Male,old people,1,2,400,P3058
0.6543463381,1.8,oldest cars,Station wagon,Male,working people,1,1,345,P3059
0.7145790554,0.71,oldest cars,Hatchback,Female,old people,1,1,1248.1399994,P3060
0.720054757,0.8,old cars,Hatchback,Male,old people,1,1,200,P3061
0.7173169062,0.8,old cars,Hatchback,Male,working people,1,1,5297.2799988,P3062
0.5119780972,1.46,oldest cars,Utility,Male,young people,1,1,481.66999817,P3063
0.8459958932,5.553,youngest cars,Station wagon,Female,old people,1,2,2056.3999996,P3064
0.9993155373,1.22,old cars,Hatchback,Female,older work. people,1,1,5371.7999878,P3065
0.9664613279,0.38,oldest cars,Sedan,Male,old people,1,1,200,P3066
0.6488706365,1.53,old cars,Sedan,Male,older work. people,1,1,412.72999954,P3067
0.9472963723,4.16,youngest cars,Station wagon,Male,old people,1,1,200,P3068
0.9637234771,1.6835,youngest cars,Hatchback,Female,young people,1,1,1198.9299984,P3069
0.629705681,3.98,young cars,Station wagon,Male,young people,1,1,688.7699995,P3070
0.6543463381,1.79,young cars,Sedan,Male,youngest people,1,1,9264.2099609,P3071
0.9034907598,1.7,old cars,Sedan,Female,working people,1,2,704.87999916,P3072
0.9664613279,0.35,oldest cars,Sedan,Male,old people,1,1,2319.4399948,P3073
0.9664613279,0.7,oldest cars,Sedan,Male,working people,1,2,4939.539989,P3074
0.3997262149,1.86,youngest cars,Sedan,Female,youngest people,1,1,687.38999939,P3075
0.6516084873,1.64,young cars,Hatchback,Female,old people,1,1,4531.0899963,P3076
0.6652977413,0.73,oldest cars,Sedan,Female,older work. people,1,1,431.81999969,P3077
0.9637234771,4.45,youngest cars,Station wagon,Male,older work. people,1,1,338,P3078
0.3750855578,2.03,old cars,Station wagon,Female,young people,1,2,1618.1499939,P3079
0.6543463381,2.56,young cars,Utility,Female,young people,1,1,613.46999931,P3080
0.9993155373,2.79,old cars,Hardtop,Male,old people,1,1,345,P3081
0.7118412046,1.76,young cars,Sedan,Male,older work. people,1,1,344.70999956000003,P3082
0.0547570157,0.37,oldest cars,Hatchback,Female,working people,1,1,1048.091814,P3083
0.2381930185,1.76,youngest cars,Hatchback,Female,older work. people,1,1,2783.7199936,P3084
0.7638603696,1.02,old cars,Hatchback,Female,older work. people,1,1,200,P3085
0.3449691992,2.75,youngest cars,Sedan,Female,older work. people,1,1,615.48999977,P3086
0.2327173169,0.83,oldest cars,Hatchback,Male,working people,1,1,353.76999998,P3087
0.5201916495,0.34,oldest cars,Panel van,Female,older work. people,1,1,5627.269989,P3088
0.2299794661,2.83,young cars,Station wagon,Male,old people,1,1,200,P3089
0.7665982204,1.77,old cars,Hatchback,Female,working people,1,1,367.72999954,P3090
0.7118412046,1.59,old cars,Sedan,Female,old people,1,1,1484.9299965,P3091
0.7611225188,1.85,old cars,Sedan,Female,working people,1,1,200,P3092
0.1752224504,1.5,old cars,Sedan,Female,young people,1,1,15721.189941,P3093
0.2354551677,0.89,old cars,Hatchback,Male,working people,1,1,1873.9499969,P3094
0.7118412047,3.55,young cars,Station wagon,Female,young people,1,1,353.76999998,P3095
0.3942505133,3.94,young cars,Station wagon,Male,working people,1,1,353.76999998,P3096
0.681724846,1.56,young cars,Sedan,Male,older work. people,1,1,280.77999878,P3097
0.2874743326,1.86,oldest cars,Station wagon,Male,working people,1,1,200,P3098
0.0191649555,1.98,youngest cars,Hatchback,Male,older work. people,1,1,353.76999998,P3099
0.3449691992,1.26,young cars,Hatchback,Female,working people,1,1,200,P3100
0.0492813142,1.96,young cars,Sedan,Male,working people,1,1,200,P3101
0.6543463381,1.1,old cars,Sedan,Male,working people,1,2,705.24999952,P3102
0.3449691992,1.86,youngest cars,Sedan,Female,young people,1,1,200.00182557,P3103
0.34770705,1.44,young cars,Hatchback,Female,working people,1,2,1338.8999996,P3104
0.9609856263,3.45,young cars,Hardtop,Male,youngest people,1,1,3301.9199905,P3105
0.4188911704,0.62,oldest cars,Station wagon,Male,oldest people,1,1,6277.8799896,P3106
0.076659822,0.66,oldest cars,Hatchback,Female,older work. people,1,1,6163.1699829,P3107
0.2902121834,1.33,young cars,Hatchback,Male,working people,1,1,6205.450882,P3108
0.1067761807,1.92,young cars,Sedan,Male,oldest people,1,1,1240.5599976,P3109
0.5804243669,1.82,young cars,Hatchback,Female,oldest people,1,1,1375.8399963,P3110
0.6379192334,1.5,youngest cars,Hatchback,Female,oldest people,1,1,200,P3111
0.2929500342,0.76,oldest cars,Sedan,Female,old people,1,1,200,P3112
0.5804243669,0.89,old cars,Hatchback,Male,young people,1,1,501.52999973,P3113
0.5804243669,1.28,oldest cars,Hatchback,Female,older work. people,1,1,2275.1199951,P3114
0.4188911704,1.35,young cars,Hatchback,Female,working people,1,1,3424.0499954,P3115
0.3531827515,1.13,young cars,Hatchback,Female,working people,1,1,200,P3116
0.4188911704,4.79,young cars,Station wagon,Male,older work. people,1,1,657.69999981,P3117
0.9637234771,3.08,old cars,Utility,Female,working people,1,1,2404.2399979,P3118
0.6078028747,2.05,youngest cars,Sedan,Female,older work. people,1,1,2235.8099976,P3119
0.038329911,0.98,old cars,Sedan,Female,young people,1,1,200,P3120
0.9993155373,2.49,youngest cars,Station wagon,Female,young people,1,1,297.2699995,P3121
0.9828884326,1.89,young cars,Hatchback,Female,youngest people,1,1,6154.9899902,P3122
0.3559206023,1.37,oldest cars,Station wagon,Male,oldest people,1,1,1504.5499992,P3123
0.7063655031,4.39,young cars,Station wagon,Female,older work. people,1,1,390,P3124
0.9637234771,2.76,youngest cars,Station wagon,Male,old people,1,1,528.42999935,P3125
0.6269678302,3.73,young cars,Station wagon,Male,working people,1,1,1817.8699989,P3126
0.9938398357,2.19,old cars,Utility,Male,working people,1,1,450,P3127
0.7775496235,0.58,oldest cars,Sedan,Female,working people,1,1,4469.75,P3128
0.6516084873,1.43,old cars,Truck,Male,youngest people,1,2,704.43999958,P3129
0.424366872,2.98,youngest cars,Station wagon,Female,young people,1,1,1056.4399986,P3130
0.977412731,0.83,oldest cars,Sedan,Female,working people,1,1,200,P3131
0.7091033539,1.74,young cars,Hatchback,Female,older work. people,1,2,400.00272912,P3132
0.7091033539,1.42,old cars,Sedan,Female,oldest people,1,1,2385.3799973,P3133
0.7091033539,1.71,young cars,Sedan,Female,older work. people,1,1,4683.0999908,P3134
0.2902121834,0.91,old cars,Hatchback,Female,oldest people,1,2,1054.9099998,P3135
0.7091033539,0.54,oldest cars,Hatchback,Female,oldest people,1,1,1787.4399986,P3136
0.5420944558,4.11,young cars,Station wagon,Male,older work. people,1,1,1053.8499985,P3137
0.7091033539,0.99,old cars,Truck,Male,old people,1,1,200,P3138
0.7091033539,3.28,youngest cars,Utility,Female,working people,1,1,4983.8299866,P3139
0.7091033539,4.7,youngest cars,Station wagon,Female,working people,1,1,369.14999962,P3140
0.4052019165,0.61,oldest cars,Station wagon,Male,older work. people,1,1,4868.539978,P3141
0.2902121834,2.47,old cars,Hardtop,Female,older work. people,1,1,323.12999988,P3142
0.7091033539,1.69,young cars,Utility,Female,young people,1,1,200,P3143
0.6379192334,1.79,oldest cars,Station wagon,Female,young people,1,1,288.31999993,P3144
0.2299794661,0.31,oldest cars,Hatchback,Female,working people,1,1,2255.0399933,P3145
0.9993155373,2.66,old cars,Truck,Male,working people,1,1,799.80999947,P3146
0.9609856263,3.62,youngest cars,Utility,Male,old people,1,1,328.70999908,P3147
0.2792607803,0.46,oldest cars,Coupe,Female,young people,1,1,200,P3148
0.9993155373,1.36,young cars,Hatchback,Female,older work. people,1,1,403.22999954,P3149
0.4161533196,1.84,youngest cars,Sedan,Male,working people,1,1,671.44999981,P3150
0.4161533196,0.46,oldest cars,Sedan,Female,working people,1,1,949.48999977,P3151
0.4161533196,2.86,old cars,Hardtop,Male,oldest people,1,1,558.31545448,P3152
0.5831622177,1.98,young cars,Sedan,Male,old people,1,1,1282.6099968,P3153
0.7091033539,1.37,young cars,Hatchback,Female,youngest people,1,1,200,P3154
0.9993155373,1.22,old cars,Hatchback,Female,oldest people,1,1,1154.289999,P3155
0.9609856263,0.75,oldest cars,Utility,Male,older work. people,1,1,389.94999981,P3156
0.9993155373,0.43,oldest cars,Sedan,Female,old people,1,1,291.90999913,P3157
0.9609856263,3.77,young cars,Station wagon,Female,oldest people,1,2,3321.2299995,P3158
0.81861738529999994,0.59,oldest cars,Sedan,Female,older work. people,1,1,4412.6199951,P3159
0.9801505818,2.12,young cars,Sedan,Female,older work. people,1,1,742.79999924,P3160
0.6899383984,1,old cars,Hatchback,Female,young people,1,1,1146.3399982,P3161
0.9089664613,2.41,youngest cars,Sedan,Female,working people,1,1,974.91999817,P3162
0.3367556468,2.64,old cars,Station wagon,Female,young people,1,1,353.76999998,P3163
0.9993155373,2.44,youngest cars,Sedan,Male,oldest people,1,2,1428.2799988,P3164
0.9993155373,1.96,young cars,Sedan,Male,oldest people,1,1,465,P3165
0.6351813826,1.17,young cars,Hatchback,Female,young people,1,1,6817.1799927,P3166
0.9993155373,1.84,old cars,Coupe,Male,older work. people,1,1,853.65999985,P3167
0.9993155373,2.65,oldest cars,Station wagon,Male,working people,1,1,3450.2399979,P3168
0.9993155373,2.66,youngest cars,Sedan,Female,old people,1,1,1012.1699982,P3169
0.9089664613,1.45,oldest cars,Utility,Female,young people,1,1,430,P3170
0.9993155373,1.58,old cars,Hatchback,Female,older work. people,1,1,200,P3171
0.6351813826,0.86,oldest cars,Sedan,Female,older work. people,1,2,1431.5,P3172
0.3504449008,4.18,young cars,Station wagon,Female,working people,1,1,1395.8399963,P3173
0.9609856263,1.69,oldest cars,Station wagon,Female,young people,1,2,2717.9599986,P3174
0.7091033539,2.78,old cars,Station wagon,Male,young people,1,1,1265.6799965,P3175
0.9993155373,2.22,oldest cars,Station wagon,Male,young people,1,1,9744.75,P3176
0.9609856263,5.71,youngest cars,Station wagon,Male,oldest people,1,1,353.76999998,P3177
0.9801505818,3.01,youngest cars,Sedan,Female,youngest people,1,1,1661.0599976,P3178
0.9801505818,1.65,young cars,Sedan,Female,working people,1,1,2122.4299965,P3179
0.3367556468,3.78,young cars,Station wagon,Female,young people,1,1,1405.75,P3180
0.6543463381,2.53,young cars,Station wagon,Male,young people,1,1,584.54999924,P3181
0.3531827515,1.16,old cars,Sedan,Female,working people,1,1,200,P3182
0.0164271047,1.08,young cars,Sedan,Male,youngest people,1,1,200,P3183
0.9746748802,4.5,youngest cars,Station wagon,Male,older work. people,1,1,808.23999977,P3184
0.7885010267,2.18,young cars,Sedan,Male,older work. people,1,1,3306.409996,P3185
0.3258042437,1.49,old cars,Hatchback,Female,youngest people,1,1,9090.7599792,P3186
0.8377823409,2.27,young cars,Utility,Male,young people,1,1,1372.609993,P3187
0.4134154689,0.5,oldest cars,Sedan,Female,old people,1,1,914.76999855,P3188
0.7830253251,1.57,young cars,Hatchback,Female,older work. people,1,1,200,P3189
0.4325804244,1.28,young cars,Hatchback,Female,young people,1,1,2103.7399979,P3190
0.5311430527,1.29,young cars,Hatchback,Female,young people,1,2,4050.6099958,P3191
0.6598220397,6,youngest cars,Coupe,Male,working people,1,1,3699.25,P3192
0.9828884326,2.5,young cars,Sedan,Male,working people,1,1,390,P3193
0.9582477755,1.01,old cars,Sedan,Female,young people,1,1,200,P3194
0.8049281314,0.38,oldest cars,Sedan,Female,older work. people,1,1,200,P3195
0.9965776865,1.32,old cars,Hatchback,Female,young people,1,2,1837.1227303,P3196
0.6160164271,1.68,young cars,Hatchback,Female,working people,1,1,381.91999817,P3197
0.9993155373,4.49,youngest cars,Station wagon,Male,youngest people,1,1,5322.8299866,P3198
0.9965776865,0.69,oldest cars,Hatchback,Female,old people,1,1,200,P3199
0.9965776865,1.68,young cars,Sedan,Male,working people,1,1,200,P3200
0.8980150582,1.78,old cars,Sedan,Female,older work. people,1,1,1839.0499992,P3201
0.2080766598,0.75,old cars,Truck,Male,youngest people,1,1,2471.6899948,P3202
